GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
1500000US180973533003,180973533003,"Block Group 3, Census Tract 3533, Marion County, Indiana",805,153,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,26,34,9,14,24,23,16,30,0,11,164,93,54,58,21,20,94,58,40,49,180,83,131,71,37,35,9,13
1500000US180973535001,180973535001,"Block Group 1, Census Tract 3535, Marion County, Indiana",703,191,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,26,69,66,0,11,0,11,21,24,10,16,10,17,25,26,51,44,15,23,371,195,41,41,25,27,42,45
1500000US180973535002,180973535002,"Block Group 2, Census Tract 3535, Marion County, Indiana",723,190,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,0,11,0,11,48,20,17,30,7,12,0,11,199,96,47,20,77,26,98,63,11,17,117,86,17,21,14,21,62,81
1500000US180973536001,180973536001,"Block Group 1, Census Tract 3536, Marion County, Indiana",438,103,6,9,0,11,0,11,0,11,0,11,10,15,0,11,0,11,35,42,12,17,0,11,9,13,14,21,30,31,0,11,181,79,39,38,16,19,48,44,20,24,18,20,0,11,0,11,0,11
1500000US180973536002,180973536002,"Block Group 2, Census Tract 3536, Marion County, Indiana",85,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,10,7,10,0,11,18,30,0,11,39,52,0,11,7,13,0,11,0,11,0,11,8,13,0,11,0,11,0,11,0,11
1500000US180973536003,180973536003,"Block Group 3, Census Tract 3536, Marion County, Indiana",517,150,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,9,0,11,0,11,23,36,11,14,23,17,31,25,151,74,79,46,72,39,66,38,41,37,4,7,6,8,4,8,0,11
1500000US180973536004,180973536004,"Block Group 4, Census Tract 3536, Marion County, Indiana",318,95,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,35,1,5,19,23,11,15,4,6,30,29,57,51,28,28,38,27,13,14,81,38,0,11,15,22,0,11
1500000US180973542001,180973542001,"Block Group 1, Census Tract 3542, Marion County, Indiana",859,217,46,73,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,31,0,11,0,11,113,88,0,11,304,132,242,149,15,23,111,82
1500000US180973542002,180973542002,"Block Group 2, Census Tract 3542, Marion County, Indiana",1424,246,10,17,0,11,0,11,20,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,48,75,22,23,75,74,69,90,124,89,131,67,104,76,509,192,196,93,67,52,49,65
1500000US180973542003,180973542003,"Block Group 3, Census Tract 3542, Marion County, Indiana",3669,397,0,11,0,11,15,25,0,11,10,21,11,19,0,11,0,11,0,11,0,11,30,25,72,46,112,67,172,59,34,40,334,117,258,125,141,93,420,165,229,108,930,274,448,148,298,145,155,153
1500000US180973544001,180973544001,"Block Group 1, Census Tract 3544, Marion County, Indiana",1150,133,14,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,18,0,11,44,55,74,39,29,27,169,58,37,36,33,25,140,58,25,33,335,93,158,58,66,39,6,10
1500000US180973545001,180973545001,"Block Group 1, Census Tract 3545, Marion County, Indiana",500,110,0,11,0,11,0,11,0,11,9,16,0,11,0,11,0,11,0,11,0,11,0,11,22,26,17,21,25,19,14,11,67,56,94,50,28,27,112,60,40,35,41,37,23,24,8,12,0,11
1500000US180973545002,180973545002,"Block Group 2, Census Tract 3545, Marion County, Indiana",1241,140,27,24,0,11,0,11,0,11,0,11,0,11,18,28,0,11,0,11,11,15,13,14,5,7,81,43,4,7,23,22,279,78,42,26,48,27,211,59,43,23,296,78,100,42,30,17,10,11
1500000US180973547001,180973547001,"Block Group 1, Census Tract 3547, Marion County, Indiana",550,113,14,17,0,11,0,11,0,11,0,11,0,11,15,20,27,43,7,10,10,17,14,13,17,13,47,32,23,27,4,7,45,29,20,23,51,40,72,40,77,41,54,28,48,27,5,7,0,11
1500000US180973547002,180973547002,"Block Group 2, Census Tract 3547, Marion County, Indiana",378,98,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,30,29,7,9,29,39,15,23,0,11,23,20,0,11,117,49,25,20,49,47,49,32,15,21,19,18,0,11,0,11,0,11
1500000US180973548001,180973548001,"Block Group 1, Census Tract 3548, Marion County, Indiana",454,135,0,11,0,11,0,11,0,11,0,11,17,21,0,11,0,11,0,11,0,11,11,17,21,32,10,17,38,39,8,11,189,74,49,28,7,12,34,38,18,19,28,24,24,24,0,11,0,11
1500000US180973548002,180973548002,"Block Group 2, Census Tract 3548, Marion County, Indiana",153,68,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,0,11,17,22,14,19,5,7,34,32,0,11,8,13,19,23,5,7,46,51,0,11,0,11,0,11
1500000US180973548003,180973548003,"Block Group 3, Census Tract 3548, Marion County, Indiana",254,79,27,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,19,12,18,9,12,7,10,60,46,0,11,32,30,34,27,17,19,41,28,0,11,0,11,0,11
1500000US180973549001,180973549001,"Block Group 1, Census Tract 3549, Marion County, Indiana",770,131,34,34,0,11,0,11,0,11,9,15,12,20,0,11,0,11,42,45,0,11,0,11,24,27,30,22,77,54,15,13,225,82,51,37,42,25,129,57,32,25,34,23,0,11,8,13,6,8
1500000US180973549002,180973549002,"Block Group 2, Census Tract 3549, Marion County, Indiana",1106,214,3,6,0,11,0,11,0,11,0,11,11,18,0,11,11,17,25,28,0,11,14,20,84,52,62,50,151,88,44,32,291,105,69,56,67,44,140,61,62,60,50,26,17,15,0,11,5,8
1500000US180973550001,180973550001,"Block Group 1, Census Tract 3550, Marion County, Indiana",270,105,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,51,39,31,30,2,5,51,29,28,24,0,11,42,35,29,27,36,29,0,11,0,11,0,11
1500000US180973550002,180973550002,"Block Group 2, Census Tract 3550, Marion County, Indiana",494,143,31,39,0,11,0,11,0,11,30,41,0,11,5,9,19,25,15,19,18,25,30,33,15,19,27,31,27,32,15,22,153,64,20,18,27,21,47,45,0,11,0,11,15,31,0,11,0,11
1500000US180973550003,180973550003,"Block Group 3, Census Tract 3550, Marion County, Indiana",628,139,3,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,82,81,0,11,28,25,29,26,44,48,18,18,6,9,198,84,23,21,41,36,50,27,32,29,55,35,0,11,15,23,4,7
1500000US180973551001,180973551001,"Block Group 1, Census Tract 3551, Marion County, Indiana",403,144,10,14,0,11,0,11,0,11,0,11,11,17,0,11,0,11,4,5,0,11,6,8,7,13,31,37,46,31,0,11,119,64,26,26,5,8,53,41,14,15,71,55,0,11,0,11,0,11
1500000US180973551002,180973551002,"Block Group 2, Census Tract 3551, Marion County, Indiana",370,85,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,16,0,11,8,12,29,23,6,9,10,15,10,15,124,54,36,19,23,19,67,37,11,11,27,23,0,11,0,11,0,11
1500000US180973551003,180973551003,"Block Group 3, Census Tract 3551, Marion County, Indiana",324,79,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,12,8,13,26,22,0,11,41,28,32,25,7,9,83,39,36,31,31,32,42,32,5,9,6,9,0,11,0,11,0,11
1500000US180973553001,180973553001,"Block Group 1, Census Tract 3553, Marion County, Indiana",860,169,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,29,0,11,10,15,0,11,0,11,4,8,16,25,142,62,31,36,100,72,139,63,107,92,208,78,47,33,28,42,11,17
1500000US180973553002,180973553002,"Block Group 2, Census Tract 3553, Marion County, Indiana",791,157,18,23,0,11,0,11,15,27,0,11,0,11,0,11,11,16,11,17,5,11,0,11,12,20,15,24,83,67,13,19,196,94,25,39,72,53,121,78,71,47,100,72,10,15,0,11,13,20
1500000US180973554001,180973554001,"Block Group 1, Census Tract 3554, Marion County, Indiana",739,263,40,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,113,122,9,15,0,11,236,144,42,49,26,31,120,77,17,33,104,70,32,42,0,11,0,11
1500000US180973554002,180973554002,"Block Group 2, Census Tract 3554, Marion County, Indiana",663,201,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,52,54,51,59,75,86,0,11,166,103,79,80,83,68,68,64,0,11,72,49,17,28,0,11,0,11
1500000US180973554003,180973554003,"Block Group 3, Census Tract 3554, Marion County, Indiana",675,169,31,51,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,16,24,63,55,35,38,15,19,23,27,234,123,0,11,75,44,66,58,34,52,75,49,8,14,0,11,0,11
1500000US180973555001,180973555001,"Block Group 1, Census Tract 3555, Marion County, Indiana",698,199,20,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,20,0,11,20,23,26,24,9,14,24,30,10,15,316,126,80,69,27,23,88,87,61,67,0,11,0,11,0,11,0,11
1500000US180973555002,180973555002,"Block Group 2, Census Tract 3555, Marion County, Indiana",1149,231,20,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,43,0,11,48,48,33,35,11,19,494,147,112,86,89,60,105,64,90,58,103,58,11,19,0,11,0,11
1500000US180973555003,180973555003,"Block Group 3, Census Tract 3555, Marion County, Indiana",675,154,52,37,0,11,0,11,22,30,0,11,9,16,0,11,10,16,0,11,9,16,8,14,23,36,22,24,46,41,9,13,330,115,41,32,28,26,50,42,16,19,0,11,0,11,0,11,0,11
1500000US180973556001,180973556001,"Block Group 1, Census Tract 3556, Marion County, Indiana",1314,185,106,68,0,11,0,11,0,11,0,11,0,11,0,11,23,32,73,63,25,28,75,72,75,45,183,73,42,27,25,21,326,81,87,45,58,40,132,70,54,41,20,34,10,15,0,11,0,11
1500000US180973557001,180973557001,"Block Group 1, Census Tract 3557, Marion County, Indiana",538,124,12,17,0,11,0,11,0,11,0,11,13,20,0,11,11,18,21,20,0,11,24,19,33,31,42,23,59,47,47,33,113,50,94,50,14,15,40,34,0,11,5,8,0,11,10,17,0,11
1500000US180973557002,180973557002,"Block Group 2, Census Tract 3557, Marion County, Indiana",329,116,10,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,34,23,28,0,11,5,8,18,15,0,11,83,52,51,40,28,38,56,52,15,25,4,7,0,11,0,11,13,27
1500000US180973557003,180973557003,"Block Group 3, Census Tract 3557, Marion County, Indiana",639,160,6,9,0,11,0,11,0,11,7,11,0,11,0,11,0,11,26,30,12,17,30,31,32,33,40,31,101,70,3,5,225,94,24,24,28,28,23,30,28,29,47,27,7,10,0,11,0,11
1500000US180973559001,180973559001,"Block Group 1, Census Tract 3559, Marion County, Indiana",360,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,16,7,7,7,12,27,25,0,11,5,8,111,57,57,38,5,7,27,20,20,18,64,38,20,18,0,11,0,11
1500000US180973559002,180973559002,"Block Group 2, Census Tract 3559, Marion County, Indiana",332,89,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,13,8,11,34,34,0,11,10,11,23,28,6,10,66,39,12,14,14,13,45,28,15,10,45,30,36,22,4,7,5,9
1500000US180973559003,180973559003,"Block Group 3, Census Tract 3559, Marion County, Indiana",533,99,15,16,0,11,0,11,0,11,0,11,4,6,0,11,0,11,9,13,0,11,27,27,12,12,35,26,37,25,10,16,62,34,17,15,0,11,57,34,24,18,133,42,77,46,10,11,4,7
1500000US180973559004,180973559004,"Block Group 4, Census Tract 3559, Marion County, Indiana",306,93,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,0,11,32,28,47,27,6,9,80,45,5,8,18,16,31,22,24,20,41,30,11,11,4,8,0,11
1500000US180973562001,180973562001,"Block Group 1, Census Tract 3562, Marion County, Indiana",884,92,18,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,15,5,8,0,11,7,10,0,11,78,39,0,11,14,12,101,56,45,31,320,64,191,55,71,44,21,21
1500000US180973562002,180973562002,"Block Group 2, Census Tract 3562, Marion County, Indiana",2243,218,25,25,0,11,0,11,0,11,17,27,0,11,0,11,0,11,32,32,10,18,82,45,138,83,152,58,146,60,50,49,228,75,448,132,108,70,318,90,137,89,197,71,50,31,91,49,14,17
1500000US180973564001,180973564001,"Block Group 1, Census Tract 3564, Marion County, Indiana",962,224,70,88,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,47,53,82,58,42,24,37,92,73,38,36,48,61,122,96,72,53,75,49,99,78,104,94,65,59,13,20,0,11,0,11
1500000US180973564002,180973564002,"Block Group 2, Census Tract 3564, Marion County, Indiana",863,204,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,29,31,33,40,48,39,60,43,51,30,39,19,17,210,110,41,41,94,54,66,43,28,26,85,54,68,44,20,23,21,23
1500000US180973564003,180973564003,"Block Group 3, Census Tract 3564, Marion County, Indiana",569,216,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,40,56,24,35,38,47,0,11,66,73,0,11,67,57,48,55,46,46,158,97,46,64,36,35,0,11,0,11,0,11
1500000US180973569001,180973569001,"Block Group 1, Census Tract 3569, Marion County, Indiana",506,172,15,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,10,0,11,7,10,6,6,56,42,50,46,45,61,211,89,52,46,10,13,26,23,18,21,4,7,0,11,0,11,0,11
1500000US180973569002,180973569002,"Block Group 2, Census Tract 3569, Marion County, Indiana",481,138,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,21,25,0,11,47,65,186,87,86,60,27,24,24,28,7,9,40,33,28,22,0,11,0,11
1500000US180973569003,180973569003,"Block Group 3, Census Tract 3569, Marion County, Indiana",411,136,4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,63,89,9,13,17,20,22,28,11,9,94,56,22,18,33,33,56,37,24,27,35,27,21,19,0,11,0,11
1500000US180973569004,180973569004,"Block Group 4, Census Tract 3569, Marion County, Indiana",309,126,21,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,17,0,11,4,6,31,47,45,27,3,12,7,11,99,55,16,29,10,16,13,19,12,15,18,18,13,14,6,10,0,11
1500000US180973570001,180973570001,"Block Group 1, Census Tract 3570, Marion County, Indiana",290,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,13,26,27,22,22,0,11,0,11,90,55,13,20,4,5,34,28,15,21,37,24,34,21,0,11,5,8
1500000US180973570002,180973570002,"Block Group 2, Census Tract 3570, Marion County, Indiana",721,225,8,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,35,41,30,48,116,76,58,40,28,26,272,132,38,26,35,43,41,42,47,36,9,10,4,6,0,11,0,11
1500000US180973570003,180973570003,"Block Group 3, Census Tract 3570, Marion County, Indiana",401,108,17,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,28,18,19,25,0,11,88,46,15,22,22,18,107,67,0,11,70,38,29,24,6,9,0,11
1500000US180973570004,180973570004,"Block Group 4, Census Tract 3570, Marion County, Indiana",228,67,23,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,17,12,14,12,10,4,6,0,11,80,56,11,12,16,15,31,31,14,15,5,8,5,7,0,11,0,11
1500000US180973571001,180973571001,"Block Group 1, Census Tract 3571, Marion County, Indiana",333,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,7,0,11,10,16,34,32,16,20,12,13,0,11,38,34,4,7,7,8,48,42,5,7,131,51,18,23,7,9,0,11
1500000US180973571002,180973571002,"Block Group 2, Census Tract 3571, Marion County, Indiana",296,100,10,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,26,8,12,18,26,9,9,22,23,4,6,34,32,18,17,13,13,82,75,6,9,14,14,40,30,0,11,0,11
1500000US180973571003,180973571003,"Block Group 3, Census Tract 3571, Marion County, Indiana",262,70,5,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,9,0,11,75,34,17,15,5,8,5,7,57,28,10,16,22,17,54,36,0,11,6,8,0,11,0,11,0,11
1500000US180973571004,180973571004,"Block Group 4, Census Tract 3571, Marion County, Indiana",509,147,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,13,12,15,29,30,5,8,7,11,57,39,6,10,16,16,85,55,54,31,171,71,23,18,32,24,0,11
1500000US180973572001,180973572001,"Block Group 1, Census Tract 3572, Marion County, Indiana",312,131,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,18,0,11,9,14,14,25,28,36,19,24,24,23,92,73,8,13,5,12,43,45,20,32,40,35,0,11,0,11,0,11
1500000US180973572002,180973572002,"Block Group 2, Census Tract 3572, Marion County, Indiana",277,107,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,53,39,50,46,22,21,17,27,13,20,56,53,31,28,0,11,11,17,16,17,8,17,0,11,0,11,0,11
1500000US180973572003,180973572003,"Block Group 3, Census Tract 3572, Marion County, Indiana",378,138,0,11,0,11,5,20,0,11,0,11,0,11,0,11,0,11,43,43,0,11,0,11,6,12,39,51,17,32,0,11,85,78,117,102,5,9,13,17,40,39,8,13,0,11,0,11,0,11
1500000US180973572004,180973572004,"Block Group 4, Census Tract 3572, Marion County, Indiana",505,146,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,19,0,11,29,34,24,26,93,75,0,11,17,20,131,78,30,35,17,19,96,76,9,14,38,45,0,11,0,11,0,11
1500000US180973573001,180973573001,"Block Group 1, Census Tract 3573, Marion County, Indiana",760,156,23,24,0,11,0,11,0,11,0,11,10,15,0,11,0,11,0,11,30,36,49,38,21,27,95,58,73,46,22,17,251,82,74,34,25,22,63,44,16,15,8,12,0,11,0,11,0,11
1500000US180973573002,180973573002,"Block Group 2, Census Tract 3573, Marion County, Indiana",560,128,37,49,0,11,0,11,16,25,0,11,0,11,0,11,0,11,0,11,6,8,19,23,31,32,62,37,23,27,13,13,138,66,79,45,33,34,60,72,12,13,26,31,5,7,0,11,0,11
1500000US180973574001,180973574001,"Block Group 1, Census Tract 3574, Marion County, Indiana",407,171,20,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,39,42,14,19,27,32,36,39,92,69,24,26,23,36,116,70,0,11,16,20,0,11,0,11,0,11
1500000US180973574002,180973574002,"Block Group 2, Census Tract 3574, Marion County, Indiana",714,205,9,15,0,11,0,11,0,11,7,10,0,11,0,11,0,11,0,11,0,11,32,38,42,34,47,59,12,26,75,81,217,98,41,37,0,11,134,79,26,37,72,62,0,11,0,11,0,11
1500000US180973574003,180973574003,"Block Group 3, Census Tract 3574, Marion County, Indiana",812,254,0,11,0,11,0,11,0,11,6,11,0,11,0,11,0,11,0,11,0,11,38,56,82,69,74,59,2,12,14,20,223,160,87,63,62,56,106,91,24,40,94,105,0,11,0,11,0,11
1500000US180973574004,180973574004,"Block Group 4, Census Tract 3574, Marion County, Indiana",844,187,27,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,13,0,11,32,43,64,57,106,82,53,60,345,109,65,49,43,40,27,32,63,57,12,21,0,11,0,11,0,11
1500000US180973575001,180973575001,"Block Group 1, Census Tract 3575, Marion County, Indiana",816,170,20,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,19,31,35,19,23,23,26,18,21,179,65,58,35,77,66,165,90,96,54,91,59,26,27,0,11,0,11
1500000US180973575002,180973575002,"Block Group 2, Census Tract 3575, Marion County, Indiana",814,178,13,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,8,7,15,29,30,21,37,8,13,276,103,62,53,53,44,130,72,34,21,111,61,46,44,14,23,7,12
1500000US180973575003,180973575003,"Block Group 3, Census Tract 3575, Marion County, Indiana",766,170,8,12,0,11,0,11,0,11,0,11,0,11,0,11,9,13,0,11,11,16,7,16,6,11,34,28,15,23,26,21,229,79,91,69,66,37,101,51,42,32,79,48,38,24,4,8,0,11
1500000US180973575004,180973575004,"Block Group 4, Census Tract 3575, Marion County, Indiana",430,155,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,22,15,22,0,11,164,100,43,45,55,49,79,45,26,31,24,18,0,11,0,11,0,11
1500000US180973576001,180973576001,"Block Group 1, Census Tract 3576, Marion County, Indiana",1300,488,21,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,12,35,40,33,41,91,88,54,56,0,11,295,164,269,206,80,63,176,132,53,50,144,79,44,53,0,11,0,11
1500000US180973576002,180973576002,"Block Group 2, Census Tract 3576, Marion County, Indiana",1498,488,75,75,17,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,91,94,2,5,239,210,83,77,41,65,541,335,145,114,48,53,73,70,102,82,41,39,0,11,0,11,0,11
1500000US180973576003,180973576003,"Block Group 3, Census Tract 3576, Marion County, Indiana",967,365,20,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,120,106,15,29,52,53,57,83,59,75,265,214,86,59,88,119,68,55,34,40,65,82,38,61,0,11,0,11
1500000US180973576004,180973576004,"Block Group 4, Census Tract 3576, Marion County, Indiana",1127,332,13,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,57,90,0,11,0,11,45,41,113,165,107,75,62,77,326,207,93,73,38,44,188,187,72,75,0,11,13,21,0,11,0,11
1500000US180973578001,180973578001,"Block Group 1, Census Tract 3578, Marion County, Indiana",590,129,7,10,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,26,5,8,0,11,0,11,249,105,33,25,28,32,34,25,33,28,152,70,18,17,5,8,0,11
1500000US180973578002,180973578002,"Block Group 2, Census Tract 3578, Marion County, Indiana",678,114,12,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,17,16,17,41,30,51,42,68,36,23,19,157,59,71,40,40,24,45,25,23,29,86,44,25,31,0,11,6,9
1500000US180973579001,180973579001,"Block Group 1, Census Tract 3579, Marion County, Indiana",935,177,0,11,0,11,0,11,0,11,0,11,11,17,0,11,0,11,8,13,0,11,12,18,34,40,38,34,8,13,9,14,156,79,64,65,46,36,134,72,37,25,278,101,57,50,35,34,8,10
1500000US180973579002,180973579002,"Block Group 2, Census Tract 3579, Marion County, Indiana",564,186,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,23,0,11,0,11,52,56,25,30,69,72,13,19,118,73,18,20,8,15,46,42,60,64,95,75,38,48,0,11,0,11
1500000US180973579003,180973579003,"Block Group 3, Census Tract 3579, Marion County, Indiana",1085,273,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,13,20,31,10,14,87,67,92,56,100,69,18,24,260,94,118,60,64,58,142,62,56,52,83,83,12,18,15,23,0,11
1500000US180973579004,180973579004,"Block Group 4, Census Tract 3579, Marion County, Indiana",284,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,32,37,0,11,7,11,56,45,12,21,18,20,24,26,48,51,65,37,22,32,0,11,0,11
1500000US180973580001,180973580001,"Block Group 1, Census Tract 3580, Marion County, Indiana",474,196,10,15,0,11,0,11,0,11,0,11,12,18,0,11,0,11,0,11,0,11,31,24,49,58,109,104,32,26,13,16,94,73,22,16,31,26,26,25,10,16,35,30,0,11,0,11,0,11
1500000US180973580002,180973580002,"Block Group 2, Census Tract 3580, Marion County, Indiana",663,153,22,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,10,0,11,8,12,18,19,78,36,76,48,35,24,130,67,69,37,42,22,77,45,40,28,51,40,10,10,0,11,0,11
1500000US180973581001,180973581001,"Block Group 1, Census Tract 3581, Marion County, Indiana",776,209,9,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,46,35,10,17,76,74,59,54,8,13,106,64,73,62,98,69,154,124,32,45,84,56,10,16,11,18,0,11
1500000US180973581002,180973581002,"Block Group 2, Census Tract 3581, Marion County, Indiana",473,149,11,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,31,37,15,24,31,37,32,32,18,30,173,100,62,42,43,53,17,18,11,17,18,27,0,11,11,18,0,11
1500000US180973581003,180973581003,"Block Group 3, Census Tract 3581, Marion County, Indiana",630,261,34,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,25,21,23,35,39,0,11,243,112,48,39,35,34,32,45,90,83,70,85,0,11,0,11,0,11
1500000US180973601011,180973601011,"Block Group 1, Census Tract 3601.01, Marion County, Indiana",631,140,12,18,0,11,0,11,0,11,0,11,0,11,8,12,0,11,3,9,1,4,39,29,30,31,17,16,37,33,24,28,216,108,34,27,35,29,57,45,81,55,22,19,5,8,10,15,0,11
1500000US180973601012,180973601012,"Block Group 2, Census Tract 3601.01, Marion County, Indiana",681,140,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,24,0,11,37,33,19,26,65,51,242,73,63,42,78,47,75,40,56,40,17,20,0,11,0,11,0,11
1500000US180973601021,180973601021,"Block Group 1, Census Tract 3601.02, Marion County, Indiana",559,230,7,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,10,27,26,5,8,22,20,36,43,291,201,64,88,51,46,40,40,0,11,5,9,0,11,4,9,0,11
1500000US180973601022,180973601022,"Block Group 2, Census Tract 3601.02, Marion County, Indiana",799,222,0,11,0,11,0,11,0,11,4,9,0,11,0,11,7,11,0,11,0,11,6,10,16,28,15,20,12,18,6,9,171,73,40,29,79,51,252,119,61,60,82,54,24,29,0,11,24,38
1500000US180973602011,180973602011,"Block Group 1, Census Tract 3602.01, Marion County, Indiana",1043,233,12,19,0,11,0,11,0,11,0,11,8,12,26,42,11,17,28,46,0,11,0,11,44,68,31,38,122,78,0,11,388,141,25,29,12,19,210,110,59,53,58,50,9,19,0,11,0,11
1500000US180973602012,180973602012,"Block Group 2, Census Tract 3602.01, Marion County, Indiana",931,202,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,41,0,11,0,11,50,56,20,23,34,31,45,66,32,35,331,113,108,69,34,34,95,67,50,47,102,85,6,12,0,11,0,11
1500000US180973602013,180973602013,"Block Group 3, Census Tract 3602.01, Marion County, Indiana",325,86,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,41,0,11,0,11,20,30,11,18,0,11,11,18,127,56,0,11,17,22,51,36,14,16,20,30,27,29,0,11,0,11
1500000US180973602021,180973602021,"Block Group 1, Census Tract 3602.02, Marion County, Indiana",1324,235,44,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,32,0,11,22,34,0,11,69,76,41,50,22,24,357,151,57,52,52,36,194,93,182,101,195,94,63,65,8,13,0,11
